attendance_id,student_id,session_id,qr_version,pin_correct,typing_time,scan_to_submit_time,fingerprint_hash,duplicate_hash,duplicate_ip,duplicate_browser,duplicate_device,duplicate_session,risk_score,rule_label,teacher_label,created_at,latitude,longitude,gps_accuracy,distance_from_campus,inside_geofence
643,STU096,112,3,1,2.81,4.94,fp_eba9bb8f03a0,0,0,0,0,0,1,NORMAL,0,2026-03-24T13:36:41,21.1341648,81.1359623,26.77,20.87,1
644,STU022,19,6,1,1.09,6.45,fp_80e9086348f8,0,0,0,0,1,28,NORMAL,1,2026-01-06T13:26:11,21.1341939,81.1358377,29.9,33.43,1
645,STU020,61,3,1,2.43,3.42,fp_a5c17e24e672,0,1,0,0,0,18,NORMAL,0,2026-03-22T10:04:22,21.1349452,81.1366945,15.38,99.7,1
646,STU082,72,2,1,2.98,17.39,fp_b35d4c53b441,0,0,0,1,0,18,NORMAL,1,2026-03-21T10:06:46,21.1336648,81.1355898,13.89,83.9,1
647,STU028,36,2,1,3.99,13.13,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-04-18T15:13:10,21.134302,81.1350801,11.91,112.58,1
648,STU001,101,2,0,2.59,4.76,fp_e121f9cf80fe,0,0,0,0,1,65,SUSPICIOUS,1,2026-03-10T09:15:35,21.1360121,81.1357874,6.7,205.17,0
649,STU051,49,3,1,6.05,7.9,fp_85307e87cc6f,0,0,0,0,0,0,NORMAL,0,2026-03-27T12:45:09,21.1337844,81.136073,26.85,47.09,1
650,STU056,72,3,1,4.51,10.4,fp_ad2a80997e7f,0,0,0,0,0,3,NORMAL,0,2026-04-13T13:46:27,21.1333942,81.1365312,48.28,97.52,1
651,STU028,79,2,1,2.96,14.06,fp_fa023490fd74,0,0,0,0,0,0,NORMAL,0,2026-03-21T12:21:06,21.1341924,81.135614,3.29,56.63,1
652,STU048,118,5,1,3.7,6.41,fp_0462c03b44a8,0,0,0,0,0,0,NORMAL,0,2026-02-09T08:36:52,21.1339631,81.1358463,13.75,41.86,1
653,STU004,111,4,0,3.18,3.19,fp_048e7ef65d96,0,0,1,0,1,39,SUSPICIOUS,1,2026-04-26T10:05:26,21.1337173,81.1367143,19.55,78.65,1
654,STU016,8,3,1,4.05,8.96,fp_0c482f9d770a,0,0,0,0,0,0,NORMAL,0,2026-02-16T13:57:45,21.1343624,81.1361418,8.24,18.16,1
655,STU022,116,6,1,4.08,6.34,fp_80e9086348f8,0,1,0,1,0,40,SUSPICIOUS,1,2026-03-23T11:44:32,21.1340762,81.1361587,124.34,13.77,1
656,STU053,23,1,1,3.96,13.0,fp_98fdbc3aeb62,0,0,0,0,0,13,NORMAL,0,2026-01-16T09:58:05,21.1345123,81.1364655,15.59,47.01,1
657,STU024,94,1,1,4.67,6.61,fp_fc1f09b4456e,1,0,0,1,0,79,SUSPICIOUS,1,2026-02-13T08:24:45,21.1343148,81.1421574,25.61,622.16,0
658,STU037,23,4,1,4.02,4.99,fp_30414a0746f9,0,0,0,0,0,3,NORMAL,0,2026-02-07T09:31:22,21.1344376,81.1359313,7.78,35.5,1
659,STU075,47,4,1,2.48,7.84,fp_50d294485d9f,0,0,0,0,0,0,NORMAL,0,2026-03-14T11:44:27,21.1347041,81.13715,28.64,116.98,1
660,STU045,83,6,1,1.9,4.55,fp_810093483039,1,1,0,0,0,49,SUSPICIOUS,1,2026-03-06T10:29:37,21.1342908,81.1365462,8.89,41.31,1
661,STU042,48,6,0,2.56,6.52,fp_7826c3deb4fa,0,1,0,1,0,54,SUSPICIOUS,1,2026-03-05T16:11:48,21.1340769,81.136378,115.8,26.43,1
662,STU003,57,6,1,2.42,6.38,fp_588605bf5362,0,0,1,0,1,50,SUSPICIOUS,1,2026-04-12T16:06:26,21.1323333,81.1394084,21.32,395.72,0
663,STU055,100,2,1,2.57,1.86,fp_93cb14cee085,0,0,0,1,0,37,SUSPICIOUS,1,2026-01-16T12:50:49,21.1345872,81.1373968,29.26,135.31,1
664,STU019,103,4,1,2.62,8.43,fp_93cb14cee085,0,0,0,0,0,0,NORMAL,0,2026-04-24T11:27:05,21.1342341,81.1361269,11.13,5.11,1
665,STU093,32,3,1,2.32,11.79,fp_0263f27e4238,0,0,0,0,0,0,NORMAL,0,2026-05-01T15:42:24,21.1342413,81.1361921,17.85,5.67,1
666,STU060,91,3,1,4.98,9.2,fp_8e8669c03d83,1,0,0,0,0,27,NORMAL,1,2026-02-02T10:49:15,21.1332743,81.1366689,128.83,115.67,1
667,STU048,47,5,1,3.63,17.6,fp_0462c03b44a8,0,0,0,0,0,0,NORMAL,0,2026-02-01T12:27:05,21.1348832,81.1365464,9.21,85.89,1
668,STU044,50,3,1,4.28,7.73,fp_5e4a0c3824ec,0,0,0,0,0,0,NORMAL,0,2026-01-25T14:43:33,21.1337805,81.136215,10.05,47.0,1
669,STU014,60,6,1,3.04,7.85,fp_9a29989634bc,0,0,0,0,0,2,NORMAL,0,2026-04-02T15:00:31,21.1342555,81.1359899,3.33,18.69,1
670,STU084,86,3,1,3.36,9.72,fp_643b009263b7,0,0,0,0,0,1,NORMAL,0,2026-04-14T15:45:21,21.1346185,81.1365604,24.79,62.37,1
671,STU069,47,4,1,4.3,9.01,fp_f32a0d62a19a,0,1,0,0,0,15,NORMAL,0,2026-01-30T16:52:39,21.1338854,81.135501,7.06,76.78,1
672,STU094,112,3,1,4.87,15.38,fp_3ab0a1a3e363,0,0,1,0,0,11,NORMAL,0,2026-02-06T14:21:43,21.1341096,81.1361847,4.35,10.38,1
673,STU038,99,3,1,3.83,2.38,fp_d3ec3a0d2142,1,1,0,0,0,74,SUSPICIOUS,1,2026-01-15T16:06:08,21.1354224,81.1372677,22.76,177.97,0
674,STU094,19,3,1,1.27,13.7,fp_3ab0a1a3e363,0,0,0,0,0,13,NORMAL,0,2026-01-10T09:20:23,21.1338561,81.1358256,27.81,51.63,1
675,STU005,19,1,1,2.16,8.13,fp_6967765e90c7,0,0,0,0,0,7,NORMAL,0,2026-01-28T12:46:41,21.1346476,81.136419,28.04,56.56,1
676,STU096,114,1,1,2.36,4.0,fp_eba9bb8f03a0,0,1,0,0,0,12,NORMAL,0,2026-02-21T15:13:48,21.135208,81.1361255,19.62,112.14,1
677,STU056,36,3,1,5.1,12.67,fp_ad2a80997e7f,0,0,0,0,0,2,NORMAL,0,2026-03-30T10:17:17,21.1347413,81.1374191,40.36,143.79,1
678,STU060,77,1,1,3.09,2.8,fp_f7a3d54d68b2,0,0,0,0,0,12,NORMAL,0,2026-03-27T13:34:24,21.135385,81.1366977,10.77,143.08,1
679,STU061,120,3,1,3.13,10.74,fp_e0e3bc440c49,0,0,0,0,0,0,NORMAL,0,2026-04-01T14:16:25,21.1337478,81.1362782,23.05,51.76,1
680,STU005,85,2,1,1.29,5.48,fp_6967765e90c7,0,1,1,1,0,87,SUSPICIOUS,1,2026-02-27T08:48:18,21.1287155,81.1380094,138.49,639.3,0
681,STU072,96,2,1,2.48,6.68,fp_34cd46d54b5a,0,0,0,0,1,42,SUSPICIOUS,1,2026-03-16T14:22:48,21.1350882,81.1399993,5.99,410.26,0
682,STU028,54,3,1,4.22,5.81,fp_fa023490fd74,0,0,0,0,0,2,NORMAL,0,2026-02-02T14:31:48,21.1338869,81.1353589,20.09,90.09,1
683,STU060,37,4,1,4.28,4.62,fp_f7a3d54d68b2,1,0,0,0,0,52,SUSPICIOUS,1,2026-02-26T11:40:01,21.1361169,81.1400281,27.5,454.29,0
684,STU080,29,1,1,2.47,3.14,fp_a5c17e24e672,0,0,1,1,0,30,SUSPICIOUS,1,2026-04-23T10:29:23,21.1337762,81.1366421,23.06,68.71,1
685,STU093,112,6,1,3.28,6.04,fp_0263f27e4238,0,0,0,0,0,3,NORMAL,0,2026-03-04T11:43:38,21.1338896,81.1373623,27.15,129.39,1
686,STU057,31,3,1,2.31,11.77,fp_d7cbccfd1e75,0,1,0,1,1,78,SUSPICIOUS,1,2026-04-25T14:04:50,21.1392533,81.1387029,23.21,620.72,0
687,STU054,34,4,1,1.35,2.23,fp_02783c2407d2,0,0,0,1,1,73,SUSPICIOUS,1,2026-02-28T09:06:09,21.135826,81.1325909,23.76,411.97,0
688,STU034,98,1,1,7.75,8.19,fp_e4ce4d58b672,0,0,0,0,0,10,NORMAL,0,2026-01-17T13:41:44,21.1336894,81.1353375,6.83,102.47,1
689,STU010,59,3,1,1.85,8.41,fp_3a474b00243f,1,1,0,0,0,55,SUSPICIOUS,1,2026-04-27T13:36:23,21.1334585,81.1356239,108.84,99.44,1
690,STU092,38,5,1,3.05,20.47,fp_28f4dae05c99,0,0,0,0,0,0,NORMAL,0,2026-01-23T12:54:24,21.1334429,81.1364822,10.96,90.58,1
691,STU033,82,5,1,5.43,7.23,fp_bf41c4994178,0,0,0,0,0,2,NORMAL,0,2026-03-07T10:22:41,21.1341756,81.1366018,22.47,45.9,1
692,STU020,76,3,1,10.56,6.85,fp_a5c17e24e672,0,0,0,0,0,3,NORMAL,0,2026-04-29T14:00:42,21.1338997,81.1357262,26.51,56.03,1
693,STU009,44,2,1,5.59,10.3,fp_27e9897da433,0,0,0,0,0,7,NORMAL,0,2026-04-22T16:57:14,21.1342935,81.135762,20.55,42.57,1
694,STU095,26,6,1,7.19,18.17,fp_441eb468787e,0,0,1,0,0,8,NORMAL,0,2026-04-17T08:28:36,21.1343505,81.1362325,17.94,18.34,1
695,STU067,32,5,1,2.54,3.43,fp_892bcc7c4a25,1,0,0,0,1,64,SUSPICIOUS,1,2026-03-12T12:03:13,21.13407,81.1329429,22.8,333.97,0
696,STU030,32,4,1,4.92,6.63,fp_8e8669c03d83,0,0,0,0,0,3,NORMAL,0,2026-01-15T15:12:06,21.1343559,81.1362156,53.91,18.27,1
697,STU070,76,5,1,9.9,9.57,fp_0e1bfa879f9a,0,0,0,0,0,0,NORMAL,0,2026-03-21T15:00:16,21.1342468,81.1361259,22.44,6.3,1
698,STU097,53,5,1,2.12,5.48,fp_43aa61658072,1,1,0,0,0,38,SUSPICIOUS,1,2026-04-11T10:31:00,21.1340018,81.1364895,21.3,40.67,1
699,STU041,115,2,1,2.18,5.81,fp_9a83918f347e,0,0,0,0,0,9,NORMAL,0,2026-01-29T09:48:14,21.1340781,81.1359113,5.55,29.14,1
700,STU028,40,5,1,6.87,6.7,fp_fa023490fd74,0,0,0,0,0,1,NORMAL,0,2026-01-25T11:49:25,21.1347549,81.1358688,8.68,68.7,1
701,STU022,110,4,1,1.56,6.54,fp_80e9086348f8,0,0,0,0,1,26,NORMAL,1,2026-04-08T13:53:47,21.1338337,81.1362299,26.12,41.37,1
702,STU041,58,4,1,6.82,12.44,fp_9a83918f347e,0,0,0,0,0,0,NORMAL,0,2026-03-04T12:01:52,21.1342488,81.1361789,14.04,5.77,1
703,STU091,26,3,1,6.26,6.4,fp_a597e8521a58,0,0,0,0,0,0,NORMAL,0,2026-03-25T16:28:54,21.1332423,81.1370954,18.07,144.06,1
704,STU036,14,6,1,2.11,17.69,fp_ce8114ffe1af,0,1,0,0,0,18,NORMAL,0,2026-02-05T12:38:37,21.1335839,81.1362866,62.97,69.76,1
705,STU049,8,3,1,2.16,4.41,fp_478ecb9b7247,0,0,0,0,1,15,NORMAL,1,2026-03-17T09:28:15,21.1340522,81.1347294,25.26,149.28,1
706,STU042,74,5,1,7.27,11.56,fp_7826c3deb4fa,0,0,0,0,0,1,NORMAL,0,2026-04-24T13:57:49,21.1348832,81.1362612,69.3,76.69,1
707,STU058,96,4,1,4.91,23.84,fp_d21260d1ceda,0,0,0,0,0,0,NORMAL,0,2026-01-22T09:41:26,21.1343013,81.136487,29.23,35.74,1
708,STU055,51,5,1,2.99,13.66,fp_f84a066bec8d,0,0,0,0,0,1,NORMAL,0,2026-04-16T16:31:18,21.1341173,81.1362504,18.27,13.14,1
709,STU074,43,5,1,4.1,10.16,fp_01083f0c0b48,0,0,0,0,0,0,NORMAL,0,2026-03-19T15:39:41,21.1343194,81.1362691,7.27,17.44,1
710,STU025,97,4,1,4.97,6.45,fp_80e9086348f8,0,1,0,0,0,17,NORMAL,1,2026-04-28T08:25:36,21.133497,81.1373507,17.25,146.15,1
711,STU038,1,1,1,5.1,14.58,fp_d3ec3a0d2142,0,0,0,0,0,13,NORMAL,0,2026-03-29T11:49:52,21.1341823,81.1365008,9.02,35.41,1
712,STU074,119,5,1,3.39,6.17,fp_01083f0c0b48,0,0,0,0,0,0,NORMAL,0,2026-04-14T10:34:22,21.1342626,81.1363975,60.1,25.6,1
713,STU009,42,6,1,2.5,3.71,fp_27e9897da433,0,0,0,0,0,0,NORMAL,0,2026-04-13T13:01:08,21.1339347,81.1363066,10.32,33.19,1
714,STU057,16,6,1,6.31,2.88,fp_d7cbccfd1e75,0,0,1,0,0,44,SUSPICIOUS,1,2026-03-10T16:07:10,21.1354488,81.1401638,23.82,437.86,0
715,STU097,27,5,1,3.62,7.95,fp_43aa61658072,0,0,0,0,0,1,NORMAL,0,2026-03-07T12:32:07,21.1337866,81.1364216,8.68,53.38,1
716,STU059,3,3,1,2.87,7.52,fp_892bcc7c4a25,0,0,0,1,0,47,SUSPICIOUS,1,2026-04-27T15:01:17,21.1302257,81.1301378,9.19,765.13,0
717,STU094,83,2,1,5.89,6.92,fp_3ab0a1a3e363,0,0,1,0,0,20,NORMAL,0,2026-02-21T14:52:10,21.1350294,81.1372379,59.81,144.93,1
718,STU054,23,2,1,3.71,10.22,fp_02783c2407d2,0,0,0,0,0,13,NORMAL,0,2026-01-31T12:25:40,21.134594,81.1370818,26.74,105.17,1
719,STU048,117,1,1,3.58,18.55,fp_0462c03b44a8,0,0,0,0,0,0,NORMAL,0,2026-03-15T14:48:38,21.1349626,81.1354733,3.92,110.74,1
720,STU093,68,3,1,4.99,12.53,fp_0263f27e4238,0,0,0,0,0,2,NORMAL,0,2026-04-24T16:28:08,21.1353311,81.1360699,6.04,126.12,1
721,STU078,104,4,1,5.39,15.26,fp_bfdbe1c48579,0,0,0,0,0,0,NORMAL,0,2026-03-07T15:47:53,21.1336973,81.1372535,17.58,126.44,1
722,STU074,26,2,1,4.34,5.02,fp_01083f0c0b48,0,0,0,0,0,10,NORMAL,0,2026-02-06T10:46:42,21.1344639,81.1363517,13.9,35.45,1
723,STU039,43,5,1,4.79,6.71,fp_efa38fb643e8,0,0,0,0,0,2,NORMAL,0,2026-02-21T10:37:47,21.1347032,81.1356758,23.52,75.19,1
724,STU005,96,1,1,3.15,11.72,fp_6967765e90c7,0,0,0,0,0,12,NORMAL,0,2026-02-15T08:36:30,21.1352051,81.1362572,20.14,112.22,1
725,STU062,110,5,1,6.98,9.09,fp_9550027aa224,0,0,0,0,0,0,NORMAL,0,2026-03-29T16:59:21,21.1336856,81.136327,10.1,59.76,1
726,STU044,115,4,1,4.6,19.36,fp_5e4a0c3824ec,0,0,0,0,0,0,NORMAL,0,2026-01-13T13:27:41,21.1350071,81.1367601,26.12,109.22,1
727,STU004,70,4,1,4.46,29.02,fp_048e7ef65d96,0,0,0,0,0,3,NORMAL,0,2026-03-01T16:05:55,21.1339555,81.1350622,6.41,117.06,1
728,STU065,24,5,1,5.16,4.08,fp_c57cd0dbedfb,0,0,0,0,0,1,NORMAL,0,2026-03-13T10:36:55,21.1342495,81.1364572,3.45,31.31,1
729,STU068,68,5,1,5.61,10.68,fp_351dd44a753a,0,1,0,0,0,14,NORMAL,0,2026-03-27T11:53:59,21.1338814,81.1360929,13.11,36.11,1
730,STU097,92,5,1,7.15,12.18,fp_43aa61658072,0,0,0,0,0,2,NORMAL,0,2026-04-30T16:26:57,21.1347335,81.1363415,29.17,62.24,1
731,STU061,60,3,1,3.76,5.19,fp_e0e3bc440c49,0,0,0,0,0,0,NORMAL,0,2026-01-12T14:08:09,21.1341574,81.1361433,11.41,5.05,1
732,STU062,106,2,1,3.64,6.14,fp_9550027aa224,0,0,0,0,0,10,NORMAL,0,2026-02-09T10:57:25,21.1337459,81.1364316,18.97,57.82,1
733,STU016,93,2,1,3.08,11.73,fp_0c482f9d770a,0,0,0,0,0,0,NORMAL,0,2026-04-13T15:14:42,21.134153,81.1364721,11.84,32.79,1
734,STU057,39,5,1,8.48,10.75,fp_d7cbccfd1e75,0,0,0,0,0,0,NORMAL,0,2026-02-22T12:07:40,21.135336,81.1353925,12.22,149.3,1
735,STU060,55,6,1,2.34,10.99,fp_f7a3d54d68b2,0,0,0,0,0,1,NORMAL,0,2026-02-04T15:53:44,21.1339201,81.1372958,17.12,121.84,1
736,STU056,54,3,1,6.85,6.84,fp_ad2a80997e7f,0,1,0,0,0,15,NORMAL,0,2026-02-19T09:00:06,21.135082,81.135515,20.29,118.71,1
737,STU092,104,2,1,3.77,9.06,fp_28f4dae05c99,0,0,0,0,0,2,NORMAL,0,2026-03-23T16:55:59,21.1348056,81.1366569,24.08,84.8,1
738,STU086,49,6,1,2.81,12.05,fp_5d4708e8bae2,0,1,0,0,0,17,NORMAL,0,2026-04-19T14:45:47,21.1350901,81.1370281,23.63,133.8,1
739,STU006,45,4,1,2.37,6.17,fp_b4a6ee273529,0,0,1,0,0,8,NORMAL,1,2026-02-11T14:51:01,21.1338068,81.1354038,77.3,89.8,1
740,STU094,59,6,1,2.68,7.39,fp_3ab0a1a3e363,0,0,0,0,0,0,NORMAL,0,2026-04-13T10:13:35,21.1342038,81.136656,52.91,51.45,1
741,STU099,111,4,1,3.46,4.15,fp_b63cbfbd52e4,0,0,1,0,0,8,NORMAL,1,2026-05-02T09:40:25,21.1341713,81.1356783,25.58,50.06,1
742,STU041,80,4,1,8.7,7.52,fp_9a83918f347e,0,0,0,0,0,1,NORMAL,0,2026-04-11T10:10:20,21.1339108,81.1361884,12.1,32.29,1
743,STU003,15,5,1,4.43,13.69,fp_588605bf5362,0,0,0,0,0,0,NORMAL,0,2026-01-30T09:05:45,21.1342381,81.1352012,17.53,99.53,1
744,STU077,118,3,1,2.11,4.07,fp_177c3d676988,0,0,0,0,0,0,NORMAL,0,2026-03-24T09:20:14,21.1340653,81.1363491,6.59,24.68,1
745,STU057,106,6,1,2.01,15.89,fp_d7cbccfd1e75,0,1,0,0,0,18,NORMAL,0,2026-03-28T11:09:00,21.1337676,81.1348704,8.91,142.13,1
746,STU038,32,4,1,3.12,28.46,fp_d3ec3a0d2142,0,0,0,0,0,2,NORMAL,0,2026-03-26T14:47:16,21.1331923,81.1357997,18.34,118.12,1
747,STU091,102,3,1,3.1,9.78,fp_a597e8521a58,0,0,0,0,0,0,NORMAL,0,2026-04-03T10:20:55,21.1347075,81.135885,9.34,63.23,1
748,STU090,32,1,1,8.01,22.2,fp_ae832bc5bc44,0,0,0,0,0,0,NORMAL,0,2026-04-07T13:45:44,21.1329654,81.136098,15.84,137.44,1
749,STU083,71,3,1,10.11,15.5,fp_9c1cb1714c1f,0,0,0,0,0,0,NORMAL,0,2026-01-07T16:28:35,21.1328883,81.1361853,14.78,145.88,1
750,STU084,8,6,1,6.34,11.75,fp_643b009263b7,0,0,0,0,0,0,NORMAL,0,2026-04-06T15:27:45,21.1344058,81.1362562,22.41,24.96,1
751,STU098,18,3,1,3.55,3.8,fp_6369eb702f44,0,0,1,0,0,41,SUSPICIOUS,1,2026-04-25T08:39:03,21.1375432,81.132619,133.96,522.56,0
752,STU092,97,1,1,2.77,8.99,fp_28f4dae05c99,0,0,0,0,0,0,NORMAL,0,2026-04-21T10:01:41,21.1341028,81.1353192,22.78,87.87,1
753,STU064,94,5,1,2.32,3.99,fp_588605bf5362,0,0,1,0,0,12,NORMAL,1,2026-04-27T12:31:05,21.1344914,81.135714,7.94,56.47,1
754,STU024,34,6,1,5.47,13.83,fp_6230253cc4a0,0,0,0,0,0,0,NORMAL,0,2026-04-02T13:06:10,21.1342093,81.1352879,60.31,90.46,1
755,STU001,68,3,1,4.16,17.5,fp_4637ea12bf9a,0,1,0,0,0,15,NORMAL,0,2026-03-27T15:11:34,21.1341276,81.1361274,26.2,8.73,1
756,STU028,45,2,1,2.39,8.25,fp_fa023490fd74,0,1,0,0,0,24,NORMAL,0,2026-04-19T15:01:39,21.1348001,81.1356375,22.07,85.96,1
757,STU005,120,1,1,2.9,3.89,fp_6967765e90c7,0,0,0,0,0,0,NORMAL,0,2026-03-09T11:38:09,21.1339362,81.1372219,12.42,113.97,1
758,STU079,118,6,1,3.85,8.52,fp_73b3d47d93d0,0,0,0,0,0,1,NORMAL,0,2026-02-05T13:09:15,21.1335274,81.1364047,6.14,78.98,1
759,STU063,25,1,1,7.9,11.95,fp_43dc393e5fd1,0,0,1,0,0,8,NORMAL,0,2026-04-23T16:05:42,21.1346323,81.1350085,27.56,128.74,1
760,STU084,42,5,1,1.58,12.64,fp_643b009263b7,0,0,1,0,1,63,SUSPICIOUS,1,2026-01-08T15:06:20,21.1326472,81.1421767,19.91,647.47,0
761,STU072,62,3,1,6.93,11.7,fp_34cd46d54b5a,0,0,0,0,0,0,NORMAL,0,2026-04-29T16:11:41,21.1332338,81.1359789,4.12,109.06,1
762,STU041,95,3,1,3.61,5.84,fp_9a83918f347e,0,1,1,0,0,27,NORMAL,0,2026-04-09T16:33:54,21.1337021,81.1360309,25.24,56.96,1
763,STU023,66,1,1,2.11,8.62,fp_5ad18b6b26fc,1,0,0,0,0,62,SUSPICIOUS,1,2026-01-31T09:59:18,21.1334713,81.1327622,16.37,361.6,0
764,STU001,116,3,1,9.34,18.02,fp_4637ea12bf9a,0,0,0,0,0,0,NORMAL,0,2026-01-24T10:38:15,21.1347739,81.1349814,13.04,137.89,1
765,STU080,86,6,1,3.21,5.44,fp_b70c5ddb56e8,0,0,0,0,0,0,NORMAL,0,2026-02-26T08:26:52,21.1336823,81.1355966,8.53,82.02,1
766,STU053,49,4,1,4.26,4.06,fp_98fdbc3aeb62,0,0,0,0,0,0,NORMAL,0,2026-01-14T09:07:10,21.135473,81.1365269,23.71,146.58,1
767,STU063,9,6,1,2.89,4.64,fp_fc1f09b4456e,0,1,0,0,0,40,SUSPICIOUS,1,2026-01-16T16:54:31,21.1360804,81.133578,10.06,339.75,0
768,STU026,17,4,1,3.24,4.39,fp_892bcc7c4a25,0,0,1,0,0,8,NORMAL,0,2026-02-04T14:39:23,21.1342886,81.1359948,7.98,19.76,1
769,STU057,95,1,1,5.04,7.08,fp_d7cbccfd1e75,0,0,0,0,0,7,NORMAL,0,2026-01-24T13:55:16,21.1350389,81.1360147,23.75,94.49,1
770,STU023,45,1,1,2.36,2.47,fp_5ad18b6b26fc,0,0,0,0,0,23,NORMAL,0,2026-01-08T15:04:53,21.134065,81.1366984,4.72,57.83,1
771,STU032,78,5,0,2.47,12.13,fp_f92ff20320c0,1,1,0,0,0,60,SUSPICIOUS,1,2026-01-05T14:00:36,21.1349261,81.1358103,90.38,88.51,1
772,STU008,105,2,1,8.45,7.33,fp_f65a5b250b6f,0,0,0,0,0,2,NORMAL,0,2026-02-10T14:28:58,21.1354956,81.1363336,25.25,145.18,1
773,STU096,31,5,1,1.91,6.32,fp_eba9bb8f03a0,0,1,1,0,0,34,SUSPICIOUS,1,2026-02-21T08:27:51,21.1341622,81.1358229,29.0,35.22,1
774,STU039,19,5,1,2.55,10.31,fp_efa38fb643e8,0,1,0,0,0,17,NORMAL,0,2026-02-27T14:29:46,21.1349628,81.1369781,19.92,119.98,1
775,STU058,57,3,1,5.65,15.63,fp_d21260d1ceda,0,0,0,0,0,0,NORMAL,0,2026-03-18T11:55:46,21.1341264,81.1356941,8.56,49.01,1
776,STU085,101,5,1,3.82,8.21,fp_f297fb8b63ff,0,0,0,0,0,3,NORMAL,0,2026-01-18T16:41:28,21.1334287,81.1369888,11.29,121.43,1
777,STU039,116,5,1,2.69,6.2,fp_efa38fb643e8,0,0,0,0,0,2,NORMAL,0,2026-01-28T15:01:44,21.1339145,81.1366581,27.03,60.64,1
778,STU027,50,6,1,3.61,10.62,fp_f03c5f6689ef,0,0,0,0,0,0,NORMAL,0,2026-02-26T13:29:15,21.1336498,81.1354356,18.53,96.89,1
779,STU095,17,5,1,6.03,6.27,fp_441eb468787e,0,0,0,0,0,0,NORMAL,0,2026-01-15T08:00:58,21.1340915,81.1349027,26.65,130.96,1
780,STU007,43,3,1,7.83,7.97,fp_e121f9cf80fe,0,0,0,0,0,1,NORMAL,0,2026-03-20T15:30:21,21.1342671,81.136464,25.7,32.41,1
781,STU091,23,5,1,3.96,6.43,fp_a597e8521a58,0,0,0,0,0,2,NORMAL,0,2026-01-25T16:35:40,21.1343239,81.1363791,6.2,26.57,1
782,STU061,90,2,1,1.34,13.4,fp_e0e3bc440c49,0,0,0,0,0,22,NORMAL,0,2026-03-06T14:30:10,21.1349438,81.1372103,15.01,136.78,1
783,STU099,3,5,0,3.48,4.34,fp_b63cbfbd52e4,0,1,1,0,1,55,SUSPICIOUS,1,2026-04-01T14:58:09,21.1350988,81.1353169,36.75,132.79,1
784,STU015,120,6,1,4.12,11.35,fp_96ba3760c211,0,0,0,0,0,3,NORMAL,0,2026-01-07T14:10:23,21.134612,81.1360127,5.24,48.29,1
785,STU033,25,1,1,1.98,7.09,fp_bf41c4994178,0,0,0,0,0,22,NORMAL,0,2026-02-17T08:17:47,21.1348056,81.1363801,9.45,71.1,1
786,STU098,85,5,1,5.72,5.12,fp_6369eb702f44,0,0,0,0,0,0,NORMAL,0,2026-02-22T11:57:30,21.1342744,81.1361203,3.29,9.24,1
787,STU049,50,6,1,4.56,4.89,fp_394b3a35f872,0,1,0,0,0,16,NORMAL,0,2026-01-21T13:46:16,21.1337011,81.1361176,29.83,55.64,1
788,STU071,25,4,1,4.93,8.86,fp_7a86b86ff0da,0,0,0,0,0,0,NORMAL,0,2026-01-07T10:51:48,21.133617,81.1350843,11.6,129.03,1
789,STU014,32,2,1,1.93,15.2,fp_9a29989634bc,0,1,0,0,0,26,NORMAL,0,2026-04-26T09:09:37,21.1348306,81.1365737,5.04,82.21,1
790,STU081,112,3,1,2.87,6.25,fp_0e79fd5c0110,0,0,0,0,0,0,NORMAL,0,2026-01-28T09:45:05,21.13492,81.1369031,22.01,111.13,1
791,STU001,56,1,1,4.38,15.09,fp_4637ea12bf9a,0,0,0,0,0,3,NORMAL,0,2026-03-23T10:30:18,21.1335545,81.135464,8.2,101.79,1
792,STU094,87,1,0,1.58,5.16,fp_3ab0a1a3e363,1,1,1,0,0,100,SUSPICIOUS,1,2026-04-11T11:10:25,21.1284272,81.1329854,156.17,721.42,0
793,STU082,108,5,1,4.85,12.29,fp_b35d4c53b441,0,0,0,0,0,0,NORMAL,0,2026-03-29T12:18:48,21.1341951,81.137042,12.31,91.48,1
794,STU021,9,6,1,4.33,7.63,fp_478ecb9b7247,0,1,0,0,0,18,NORMAL,0,2026-01-06T09:20:37,21.1340929,81.1362139,21.2,13.15,1
795,STU099,118,5,1,2.76,9.36,fp_b63cbfbd52e4,0,0,0,0,0,3,NORMAL,0,2026-02-21T15:19:48,21.1348848,81.1349987,15.17,142.49,1
796,STU063,41,1,1,1.54,1.16,fp_43dc393e5fd1,1,0,0,0,1,62,SUSPICIOUS,1,2026-02-27T08:55:08,21.134613,81.1360012,13.89,48.79,1
797,STU041,49,4,1,4.87,13.52,fp_9a83918f347e,0,0,0,0,0,0,NORMAL,0,2026-02-01T09:01:25,21.134401,81.1356821,27.44,54.37,1
798,STU061,20,4,1,1.38,5.71,fp_e0e3bc440c49,0,0,0,0,0,13,NORMAL,0,2026-03-23T15:27:27,21.1347007,81.1360048,17.83,57.95,1
799,STU021,63,1,1,3.3,13.99,fp_478ecb9b7247,0,0,0,1,0,21,NORMAL,1,2026-03-26T12:43:39,21.1339834,81.1361684,8.84,24.1,1
800,STU055,79,3,1,4.04,6.49,fp_f84a066bec8d,0,0,0,0,0,3,NORMAL,0,2026-01-13T08:28:23,21.134027,81.1357041,6.46,51.05,1
